Local Time, Program run time, ID (hex),DLC,Data(hex)
2022-08-23 14:15:06.246860,7077.152000,4FF,6, 65 00 84 7B 00 00
2022-08-23 14:15:06.266712,7097.004000,1FF,8, EB 02 00 00 C8 22 00 00
2022-08-23 14:15:06.266799,7097.091000,2FF,8, EA 02 00 00 00 00 00 00
2022-08-23 14:15:06.266933,7097.225000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:06.266991,7097.283000,4FF,6, 6F 00 B6 7B 00 00
2022-08-23 14:15:06.286988,7117.280000,1FF,8, E2 02 00 00 1C 22 00 00
2022-08-23 14:15:06.287122,7117.414000,2FF,8, E1 02 00 00 00 00 00 00
2022-08-23 14:15:06.287170,7117.462000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:06.287275,7117.567000,4FF,6, 6F 00 B6 7B 00 00
2022-08-23 14:15:06.307039,7137.331000,1FF,8, D9 02 00 00 C6 21 00 00
2022-08-23 14:15:06.307138,7137.430000,2FF,8, D8 02 00 00 00 00 00 00
2022-08-23 14:15:06.307262,7137.554000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:06.307363,7137.655000,4FF,6, 74 00 2E 7C 00 00
2022-08-23 14:15:06.327162,7157.454000,1FF,8, D0 02 00 00 70 21 00 00
2022-08-23 14:15:06.327267,7157.559000,2FF,8, CF 02 00 00 00 00 00 00
2022-08-23 14:15:06.327410,7157.702000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:06.327554,7157.846000,4FF,6, 74 00 CA 7B 00 00
2022-08-23 14:15:06.347488,7177.780000,1FF,8, C7 02 00 00 DB 21 00 00
2022-08-23 14:15:06.347621,7177.913000,2FF,8, C6 02 00 00 00 00 00 00
2022-08-23 14:15:06.347644,7177.936000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:06.347757,7178.049000,4FF,6, 6F 00 42 7C 00 00
2022-08-23 14:15:06.367706,7197.998000,1FF,8, BE 02 00 00 85 21 00 00
2022-08-23 14:15:06.367820,7198.112000,2FF,8, BE 02 00 00 00 00 00 00
2022-08-23 14:15:06.367910,7198.202000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:06.368021,7198.313000,4FF,6, 6F 00 A2 7B 00 00
2022-08-23 14:15:06.388140,7218.432000,1FF,8, B5 02 00 00 9F 23 00 00
2022-08-23 14:15:06.388378,7218.670000,2FF,8, B4 02 00 00 00 00 00 00
2022-08-23 14:15:06.388409,7218.701000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:06.388432,7218.724000,4FF,6, 6F 00 42 7C 00 00
2022-08-23 14:15:06.408489,7238.781000,1FF,8, AC 02 00 00 47 22 00 00
2022-08-23 14:15:06.408742,7239.034000,2FF,8, AB 02 00 00 00 00 00 00
2022-08-23 14:15:06.409044,7239.336000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:06.409110,7239.402000,4FF,6, 6A 00 70 7B 00 00
2022-08-23 14:15:06.428653,7258.945000,1FF,8, A4 02 00 00 2F 21 00 00
2022-08-23 14:15:06.428761,7259.053000,2FF,8, A2 02 00 00 00 00 00 00
2022-08-23 14:15:06.428850,7259.142000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:06.428957,7259.249000,4FF,6, 65 00 DE 7B 00 00
2022-08-23 14:15:06.449066,7279.358000,1FF,8, 9B 02 00 00 06 22 00 00
2022-08-23 14:15:06.449196,7279.488000,2FF,8, 9A 02 00 00 00 00 00 00
2022-08-23 14:15:06.449223,7279.515000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:06.449300,7279.592000,4FF,6, 6F 00 B6 7B 00 00
2022-08-23 14:15:06.469188,7299.480000,1FF,8, 92 02 00 00 1C 22 00 00
2022-08-23 14:15:06.469360,7299.652000,2FF,8, 91 02 00 00 00 00 00 00
2022-08-23 14:15:06.469382,7299.674000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:06.469475,7299.767000,4FF,6, 6F 00 1A 7C 00 00
2022-08-23 14:15:06.489313,7319.605000,1FF,8, 89 02 00 00 58 20 00 00
2022-08-23 14:15:06.489427,7319.719000,2FF,8, 88 02 00 00 00 00 00 00
2022-08-23 14:15:06.489531,7319.823000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:06.489646,7319.938000,4FF,6, 6F 00 B6 7B 00 00
2022-08-23 14:15:06.509488,7339.780000,1FF,8, 80 02 00 00 6D 20 00 00
2022-08-23 14:15:06.509648,7339.940000,2FF,8, 7F 02 00 00 00 00 00 00
2022-08-23 14:15:06.509710,7340.002000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:06.509821,7340.113000,4FF,6, 6F 00 A2 7B 00 00
2022-08-23 14:15:06.529699,7359.991000,1FF,8, 77 02 00 00 02 20 00 00
2022-08-23 14:15:06.529824,7360.116000,2FF,8, 76 02 00 00 00 00 00 00
2022-08-23 14:15:06.529910,7360.202000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:06.530001,7360.293000,4FF,6, 65 00 70 7B 00 00
2022-08-23 14:15:06.550033,7380.325000,1FF,8, 6E 02 00 00 42 20 00 00
2022-08-23 14:15:06.550162,7380.454000,2FF,8, 6D 02 00 00 00 00 00 00
2022-08-23 14:15:06.550186,7380.478000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:06.550309,7380.601000,4FF,6, 6F 00 5C 7B 00 00
2022-08-23 14:15:06.570182,7400.474000,1FF,8, 66 02 00 00 56 1F 00 00
2022-08-23 14:15:06.570271,7400.563000,2FF,8, 64 02 00 00 00 00 00 00
2022-08-23 14:15:06.570395,7400.687000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:06.570499,7400.791000,4FF,6, 74 00 70 7B 00 00
2022-08-23 14:15:06.590272,7420.564000,1FF,8, 5D 02 00 00 D5 1E 00 00
2022-08-23 14:15:06.590454,7420.746000,2FF,8, 5B 02 00 00 00 00 00 00
2022-08-23 14:15:06.590477,7420.769000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:06.590621,7420.913000,4FF,6, 6F 00 42 7C 00 00
2022-08-23 14:15:06.610522,7440.814000,1FF,8, 54 02 00 00 00 1F 00 00
2022-08-23 14:15:06.610620,7440.912000,2FF,8, 52 02 00 00 00 00 00 00
2022-08-23 14:15:06.610711,7441.003000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:06.610787,7441.079000,4FF,6, 6F 00 F2 7B 00 00
2022-08-23 14:15:06.630612,7460.904000,1FF,8, 4B 02 00 00 D3 1D 00 00
2022-08-23 14:15:06.630720,7461.012000,2FF,8, 49 02 00 00 00 00 00 00
2022-08-23 14:15:06.630816,7461.108000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:06.630920,7461.212000,4FF,6, 74 00 5C 7B 00 00
2022-08-23 14:15:06.650751,7481.043000,1FF,8, 43 02 00 00 E6 1C 00 00
2022-08-23 14:15:06.650853,7481.145000,2FF,8, 41 02 00 00 00 00 00 00
2022-08-23 14:15:06.650956,7481.248000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:06.651037,7481.329000,4FF,6, 74 00 2E 7C 00 00
2022-08-23 14:15:06.670825,7501.117000,1FF,8, 3A 02 00 00 67 1D 00 00
2022-08-23 14:15:06.670928,7501.220000,2FF,8, 38 02 00 00 00 00 00 00
2022-08-23 14:15:06.671050,7501.342000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:06.671156,7501.448000,4FF,6, 74 00 06 7C 00 00
2022-08-23 14:15:06.690895,7521.187000,1FF,8, 31 02 00 00 F8 1A 00 00
2022-08-23 14:15:06.690991,7521.283000,2FF,8, 2F 02 00 00 00 00 00 00
2022-08-23 14:15:06.691146,7521.438000,3FF,8, 79 FE FF FF 00 00 00 00
2022-08-23 14:15:06.691258,7521.550000,4FF,6, 6F 00 F2 7B 00 00
2022-08-23 14:15:06.710990,7541.282000,1FF,8, 28 02 00 00 36 1A 00 00
2022-08-23 14:15:06.711137,7541.429000,2FF,8, 26 02 00 00 00 00 00 00
2022-08-23 14:15:06.711256,7541.548000,3FF,8, 79 FE FF FF 00 00 00 00
2022-08-23 14:15:06.711340,7541.632000,4FF,6, 6F 00 CA 7B 00 00
2022-08-23 14:15:06.731088,7561.380000,1FF,8, 20 02 00 00 9F 19 00 00
2022-08-23 14:15:06.731220,7561.512000,2FF,8, 1D 02 00 00 00 00 00 00
2022-08-23 14:15:06.731346,7561.638000,3FF,8, 79 FE FF FF 00 00 00 00
2022-08-23 14:15:06.731437,7561.729000,4FF,6, 6F 00 A2 7B 00 00
2022-08-23 14:15:06.751297,7581.589000,1FF,8, 17 02 00 00 C8 18 00 00
2022-08-23 14:15:06.751413,7581.705000,2FF,8, 15 02 00 00 00 00 00 00
2022-08-23 14:15:06.751508,7581.800000,3FF,8, 79 FE FF FF 00 00 00 00
2022-08-23 14:15:06.751613,7581.905000,4FF,6, 6F 00 1A 7C 00 00
2022-08-23 14:15:06.771446,7601.738000,1FF,8, 0E 02 00 00 5D 18 00 00
2022-08-23 14:15:06.771561,7601.853000,2FF,8, 0C 02 00 00 00 00 00 00
2022-08-23 14:15:06.771661,7601.953000,3FF,8, 79 FE FF FF 00 00 00 00
2022-08-23 14:15:06.771745,7602.037000,4FF,6, 6F 00 DE 7B 00 00
2022-08-23 14:15:06.791546,7621.838000,1FF,8, 06 02 00 00 32 18 00 00
2022-08-23 14:15:06.791656,7621.948000,2FF,8, 03 02 00 00 00 00 00 00
2022-08-23 14:15:06.791834,7622.126000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:06.791868,7622.160000,4FF,6, 6F 00 A2 7B 00 00
2022-08-23 14:15:06.811700,7641.992000,1FF,8, FD 01 00 00 97 15 00 00
2022-08-23 14:15:06.811843,7642.135000,2FF,8, FA 01 00 00 00 00 00 00
2022-08-23 14:15:06.811912,7642.204000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:06.812061,7642.353000,4FF,6, 6F 00 2E 7C 00 00
2022-08-23 14:15:06.831892,7662.184000,1FF,8, F4 01 00 00 55 14 00 00
2022-08-23 14:15:06.831997,7662.289000,2FF,8, F1 01 00 00 00 00 00 00
2022-08-23 14:15:06.832079,7662.371000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:06.832193,7662.485000,4FF,6, 65 00 B6 7B 00 00
2022-08-23 14:15:06.852181,7682.473000,1FF,8, EB 01 00 00 2C 15 00 00
2022-08-23 14:15:06.852286,7682.578000,2FF,8, E8 01 00 00 00 00 00 00
2022-08-23 14:15:06.852350,7682.642000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:06.852439,7682.731000,4FF,6, 6F 00 48 7B 00 00
2022-08-23 14:15:06.872297,7702.589000,1FF,8, E3 01 00 00 7D 13 00 00
2022-08-23 14:15:06.872394,7702.686000,2FF,8, DF 01 00 00 00 00 00 00
2022-08-23 14:15:06.872545,7702.837000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:06.872620,7702.912000,4FF,6, 6F 00 5C 7B 00 00
2022-08-23 14:15:06.892824,7723.116000,1FF,8, DA 01 00 00 12 13 00 00
2022-08-23 14:15:06.892979,7723.271000,2FF,8, D6 01 00 00 00 00 00 00
2022-08-23 14:15:06.893008,7723.300000,3FF,8, 79 FE FF FF 00 00 00 00
2022-08-23 14:15:06.893031,7723.323000,4FF,6, 6F 00 F2 7B 00 00
2022-08-23 14:15:06.912663,7742.955000,1FF,8, D1 01 00 00 FA 11 00 00
2022-08-23 14:15:06.912739,7743.031000,2FF,8, CD 01 00 00 00 00 00 00
2022-08-23 14:15:06.912809,7743.101000,3FF,8, 79 FE FF FF 00 00 00 00
2022-08-23 14:15:06.912937,7743.229000,4FF,6, 6F 00 A2 7B 00 00
2022-08-23 14:15:06.932820,7763.112000,1FF,8, C8 01 00 00 E3 10 00 00
2022-08-23 14:15:06.932968,7763.260000,2FF,8, C5 01 00 00 00 00 00 00
2022-08-23 14:15:06.933000,7763.292000,3FF,8, 79 FE FF FF 00 00 00 00
2022-08-23 14:15:06.933099,7763.391000,4FF,6, 6A 00 CA 7B 00 00
2022-08-23 14:15:06.953045,7783.337000,1FF,8, C0 01 00 00 F8 10 00 00
2022-08-23 14:15:06.953125,7783.417000,2FF,8, BC 01 00 00 00 00 00 00
2022-08-23 14:15:06.953220,7783.512000,3FF,8, 79 FE FF FF 00 00 00 00
2022-08-23 14:15:06.953323,7783.615000,4FF,6, 74 00 5C 7B 00 00
2022-08-23 14:15:06.973178,7803.470000,1FF,8, B7 01 00 00 0E 11 00 00
2022-08-23 14:15:06.973264,7803.556000,2FF,8, B3 01 00 00 00 00 00 00
2022-08-23 14:15:06.973426,7803.718000,3FF,8, 79 FE FF FF 00 00 00 00
2022-08-23 14:15:06.973458,7803.750000,4FF,6, 6F 00 B6 7B 00 00
2022-08-23 14:15:06.993410,7823.702000,1FF,8, AE 01 00 00 8B 0F 00 00
2022-08-23 14:15:06.993528,7823.820000,2FF,8, AA 01 00 00 00 00 00 00
2022-08-23 14:15:06.993641,7823.933000,3FF,8, 79 FE FF FF 00 00 00 00
2022-08-23 14:15:06.993717,7824.009000,4FF,6, 6F 00 CA 7B 00 00
2022-08-23 14:15:07.013689,7843.981000,1FF,8, A5 01 00 00 5E 0E 00 00
2022-08-23 14:15:07.013913,7844.205000,2FF,8, A1 01 00 00 00 00 00 00
2022-08-23 14:15:07.014152,7844.444000,3FF,8, 79 FE FF FF 00 00 00 00
2022-08-23 14:15:07.014204,7844.496000,4FF,6, 6A 00 A2 7B 00 00
2022-08-23 14:15:07.034074,7864.366000,1FF,8, 9C 01 00 00 1D 0E 00 00
2022-08-23 14:15:07.034210,7864.502000,2FF,8, 99 01 00 00 00 00 00 00
2022-08-23 14:15:07.034236,7864.528000,3FF,8, 79 FE FF FF 00 00 00 00
2022-08-23 14:15:07.034261,7864.553000,4FF,6, 6A 00 20 7B 00 00
2022-08-23 14:15:07.054304,7884.596000,1FF,8, 94 01 00 00 DA 0C 00 00
2022-08-23 14:15:07.054498,7884.790000,2FF,8, 8F 01 00 00 00 00 00 00
2022-08-23 14:15:07.054532,7884.824000,3FF,8, 79 FE FF FF 00 00 00 00
2022-08-23 14:15:07.054554,7884.846000,4FF,6, 6F 00 B6 7B 00 00
2022-08-23 14:15:07.074398,7904.690000,1FF,8, 8B 01 00 00 44 0C 00 00
2022-08-23 14:15:07.074515,7904.807000,2FF,8, 86 01 00 00 00 00 00 00
2022-08-23 14:15:07.074596,7904.888000,3FF,8, 79 FE FF FF 00 00 00 00
2022-08-23 14:15:07.074684,7904.976000,4FF,6, 6A 00 2E 7C 00 00
2022-08-23 14:15:07.094485,7924.777000,1FF,8, 82 01 00 00 D8 0B 00 00
2022-08-23 14:15:07.094582,7924.874000,2FF,8, 7D 01 00 00 00 00 00 00
2022-08-23 14:15:07.094719,7925.011000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:07.094795,7925.087000,4FF,6, 6F 00 48 7B 00 00
2022-08-23 14:15:07.114623,7944.915000,1FF,8, 7A 01 00 00 15 0A 00 00
2022-08-23 14:15:07.114720,7945.012000,2FF,8, 74 01 00 00 00 00 00 00
2022-08-23 14:15:07.114821,7945.113000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:07.114915,7945.207000,4FF,6, 6F 00 E4 7A 00 00
2022-08-23 14:15:07.134770,7965.062000,1FF,8, 71 01 00 00 FD 08 00 00
2022-08-23 14:15:07.134855,7965.147000,2FF,8, 6C 01 00 00 00 00 00 00
2022-08-23 14:15:07.134986,7965.278000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:07.135082,7965.374000,4FF,6, 6F 00 A8 7A 00 00
2022-08-23 14:15:07.154896,7985.188000,1FF,8, 68 01 00 00 E6 07 00 00
2022-08-23 14:15:07.154991,7985.283000,2FF,8, 63 01 00 00 00 00 00 00
2022-08-23 14:15:07.155105,7985.397000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:07.155232,7985.524000,4FF,6, 6F 00 B8 79 00 00
2022-08-23 14:15:07.175208,8005.500000,1FF,8, 5F 01 00 00 F7 05 00 00
2022-08-23 14:15:07.175341,8005.633000,2FF,8, 5A 01 00 00 00 00 00 00
2022-08-23 14:15:07.175368,8005.660000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:07.175390,8005.682000,4FF,6, 65 00 5A 78 00 00
2022-08-23 14:15:07.195589,8025.881000,1FF,8, 57 01 00 00 37 06 00 00
2022-08-23 14:15:07.195810,8026.102000,2FF,8, 51 01 00 00 00 00 00 00
2022-08-23 14:15:07.195839,8026.131000,3FF,8, 79 FE FF FF 00 00 00 00
2022-08-23 14:15:07.195863,8026.155000,4FF,6, 6A 00 E8 76 00 00
2022-08-23 14:15:07.215594,8045.886000,1FF,8, 4E 01 00 00 20 05 00 00
2022-08-23 14:15:07.215717,8046.009000,2FF,8, 48 01 00 00 00 00 00 00
2022-08-23 14:15:07.215812,8046.104000,3FF,8, 79 FE FF FF 00 00 00 00
2022-08-23 14:15:07.215865,8046.157000,4FF,6, 6A 00 3A 75 00 00
2022-08-23 14:15:07.235784,8066.076000,1FF,8, 45 01 00 00 F3 03 00 00
2022-08-23 14:15:07.235900,8066.192000,2FF,8, 40 01 00 00 00 00 00 00
2022-08-23 14:15:07.236039,8066.331000,3FF,8, 79 FE FF FF 00 00 00 00
2022-08-23 14:15:07.236122,8066.414000,4FF,6, 6F 00 8C 73 00 00
2022-08-23 14:15:07.255981,8086.273000,1FF,8, 3C 01 00 00 DD 03 00 00
2022-08-23 14:15:07.256081,8086.373000,2FF,8, 37 01 00 00 00 00 00 00
2022-08-23 14:15:07.256152,8086.444000,3FF,8, 79 FE FF FF 00 00 00 00
2022-08-23 14:15:07.256250,8086.542000,4FF,6, 6F 00 F2 71 00 00
2022-08-23 14:15:07.276275,8106.567000,1FF,8, 33 01 00 00 49 04 00 00
2022-08-23 14:15:07.276481,8106.773000,2FF,8, 2E 01 00 00 00 00 00 00
2022-08-23 14:15:07.276514,8106.806000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:07.276537,8106.829000,4FF,6, 6F 00 E0 6F 00 00
2022-08-23 14:15:07.296517,8126.809000,1FF,8, 2B 01 00 00 06 03 00 00
2022-08-23 14:15:07.296669,8126.961000,2FF,8, 24 01 00 00 00 00 00 00
2022-08-23 14:15:07.296775,8127.067000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:07.296805,8127.097000,4FF,6, 6F 00 A6 6D 00 00
2022-08-23 14:15:07.316801,8147.093000,1FF,8, 22 01 00 00 2F 02 00 00
2022-08-23 14:15:07.316942,8147.234000,2FF,8, 1C 01 00 00 00 00 00 00
2022-08-23 14:15:07.317128,8147.420000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:07.317195,8147.487000,4FF,6, 6F 00 1C 6B 00 00
2022-08-23 14:15:07.336975,8167.267000,1FF,8, 19 01 00 00 58 01 00 00
2022-08-23 14:15:07.337103,8167.395000,2FF,8, 13 01 00 00 00 00 00 00
2022-08-23 14:15:07.337126,8167.418000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:07.337182,8167.474000,4FF,6, 6A 00 FC 67 00 00
2022-08-23 14:15:07.357011,8187.303000,1FF,8, 10 01 00 00 D5 FF FF FF
2022-08-23 14:15:07.357104,8187.396000,2FF,8, 0A 01 00 00 00 00 00 00
2022-08-23 14:15:07.357220,8187.512000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:07.357310,8187.602000,4FF,6, 74 00 78 64 00 00
2022-08-23 14:15:07.377289,8207.581000,1FF,8, 08 01 00 00 94 FF FF FF
2022-08-23 14:15:07.377380,8207.672000,2FF,8, 01 01 00 00 00 00 00 00
2022-08-23 14:15:07.377498,8207.790000,3FF,8, 79 FE FF FF 00 00 00 00
2022-08-23 14:15:07.377592,8207.884000,4FF,6, 6F 00 D6 60 00 00
2022-08-23 14:15:07.397488,8227.780000,1FF,8, FF 00 00 00 3C FE FF FF
2022-08-23 14:15:07.397581,8227.873000,2FF,8, F8 00 00 00 00 00 00 00
2022-08-23 14:15:07.397698,8227.990000,3FF,8, 79 FE FF FF 00 00 00 00
2022-08-23 14:15:07.397794,8228.086000,4FF,6, 6F 00 44 5C 00 00
2022-08-23 14:15:07.417594,8247.886000,1FF,8, F6 00 00 00 25 FD FF FF
2022-08-23 14:15:07.417673,8247.965000,2FF,8, F0 00 00 00 00 00 00 00
2022-08-23 14:15:07.417795,8248.087000,3FF,8, 79 FE FF FF 00 00 00 00
2022-08-23 14:15:07.417872,8248.164000,4FF,6, 6F 00 BC 5C 00 00
2022-08-23 14:15:07.437761,8268.053000,1FF,8, ED 00 00 00 7B FD FF FF
2022-08-23 14:15:07.437861,8268.153000,2FF,8, E7 00 00 00 00 00 00 00
2022-08-23 14:15:07.437972,8268.264000,3FF,8, 79 FE FF FF 00 00 00 00
2022-08-23 14:15:07.438079,8268.371000,4FF,6, 6F 00 16 5D 00 00
2022-08-23 14:15:07.457989,8288.281000,1FF,8, E5 00 00 00 50 FD FF FF
2022-08-23 14:15:07.458088,8288.380000,2FF,8, DE 00 00 00 00 00 00 00
2022-08-23 14:15:07.458146,8288.438000,3FF,8, 79 FE FF FF 00 00 00 00
2022-08-23 14:15:07.458320,8288.612000,4FF,6, 6A 00 52 5D 00 00
2022-08-23 14:15:07.478096,8308.388000,1FF,8, DC 00 00 00 23 FC FF FF
2022-08-23 14:15:07.478285,8308.577000,2FF,8, D5 00 00 00 00 00 00 00
2022-08-23 14:15:07.478325,8308.617000,3FF,8, 79 FE FF FF 00 00 00 00
2022-08-23 14:15:07.478410,8308.702000,4FF,6, 6F 00 A2 5D 00 00
2022-08-23 14:15:07.498531,8328.823000,1FF,8, D3 00 00 00 77 FB FF FF
2022-08-23 14:15:07.498685,8328.977000,2FF,8, CC 00 00 00 00 00 00 00
2022-08-23 14:15:07.498710,8329.002000,3FF,8, 79 FE FF FF 00 00 00 00
2022-08-23 14:15:07.498790,8329.082000,4FF,6, 6A 00 8E 5D 00 00
2022-08-23 14:15:07.518939,8349.231000,1FF,8, CB 00 00 00 32 F9 FF FF
2022-08-23 14:15:07.519173,8349.465000,2FF,8, C3 00 00 00 00 00 00 00
2022-08-23 14:15:07.519206,8349.498000,3FF,8, 79 FE FF FF 00 00 00 00
2022-08-23 14:15:07.519231,8349.523000,4FF,6, 6A 00 7A 5D 00 00
2022-08-23 14:15:07.539193,8369.485000,1FF,8, C2 00 00 00 30 F8 FF FF
2022-08-23 14:15:07.539409,8369.701000,2FF,8, BA 00 00 00 00 00 00 00
2022-08-23 14:15:07.539439,8369.731000,3FF,8, 79 FE FF FF 00 00 00 00
2022-08-23 14:15:07.539460,8369.752000,4FF,6, 6A 00 A2 5D 00 00
2022-08-23 14:15:07.559296,8389.588000,1FF,8, B9 00 00 00 86 F8 FF FF
2022-08-23 14:15:07.559430,8389.722000,2FF,8, B1 00 00 00 00 00 00 00
2022-08-23 14:15:07.559485,8389.777000,3FF,8, 79 FE FF FF 00 00 00 00
2022-08-23 14:15:07.559586,8389.878000,4FF,6, 6A 00 B6 5D 00 00
2022-08-23 14:15:07.579575,8409.867000,1FF,8, B0 00 00 00 30 F8 FF FF
2022-08-23 14:15:07.579694,8409.986000,2FF,8, A8 00 00 00 00 00 00 00
2022-08-23 14:15:07.579745,8410.037000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:07.579856,8410.148000,4FF,6, 6A 00 CA 5D 00 00
2022-08-23 14:15:07.599957,8430.249000,1FF,8, A7 00 00 00 C2 F6 FF FF
2022-08-23 14:15:07.600140,8430.432000,2FF,8, A0 00 00 00 00 00 00 00
2022-08-23 14:15:07.600173,8430.465000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:07.600202,8430.494000,4FF,6, 6F 00 CA 5D 00 00
2022-08-23 14:15:07.620231,8450.523000,1FF,8, 9E 00 00 00 C4 F7 FF FF
2022-08-23 14:15:07.620561,8450.853000,2FF,8, 97 00 00 00 00 00 00 00
2022-08-23 14:15:07.620641,8450.933000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:07.620669,8450.961000,4FF,6, 6A 00 CA 5D 00 00
2022-08-23 14:15:07.640325,8470.617000,1FF,8, 95 00 00 00 5B F8 FF FF
2022-08-23 14:15:07.640421,8470.713000,2FF,8, 8E 00 00 00 00 00 00 00
2022-08-23 14:15:07.640481,8470.773000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:07.640588,8470.880000,4FF,6, 6F 00 F2 5D 00 00
2022-08-23 14:15:07.660431,8490.723000,1FF,8, 8C 00 00 00 9B F8 FF FF
2022-08-23 14:15:07.660526,8490.818000,2FF,8, 85 00 00 00 00 00 00 00
2022-08-23 14:15:07.660663,8490.955000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:07.660749,8491.041000,4FF,6, 6A 00 06 5E 00 00
2022-08-23 14:15:07.680649,8510.941000,1FF,8, 83 00 00 00 32 F9 FF FF
2022-08-23 14:15:07.680750,8511.042000,2FF,8, 7B 00 00 00 00 00 00 00
2022-08-23 14:15:07.680870,8511.162000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:07.680961,8511.253000,4FF,6, 6A 00 06 5E 00 00
2022-08-23 14:15:07.700931,8531.223000,1FF,8, 7A 00 00 00 86 F8 FF FF
2022-08-23 14:15:07.701035,8531.327000,2FF,8, 73 00 00 00 00 00 00 00
2022-08-23 14:15:07.701143,8531.435000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:07.701231,8531.523000,4FF,6, 6A 00 1A 5E 00 00
2022-08-23 14:15:07.721098,8551.390000,1FF,8, 71 00 00 00 45 F8 FF FF
2022-08-23 14:15:07.721214,8551.506000,2FF,8, 6A 00 00 00 00 00 00 00
2022-08-23 14:15:07.721298,8551.590000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:07.721446,8551.738000,4FF,6, 6A 00 DE 5D 00 00
2022-08-23 14:15:07.741514,8571.806000,1FF,8, 68 00 00 00 05 F8 FF FF
2022-08-23 14:15:07.741589,8571.881000,2FF,8, 61 00 00 00 00 00 00 00
2022-08-23 14:15:07.741684,8571.976000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:07.741805,8572.097000,4FF,6, 6A 00 A2 5D 00 00
2022-08-23 14:15:07.761711,8592.003000,1FF,8, 60 00 00 00 AF F7 FF FF
2022-08-23 14:15:07.761866,8592.158000,2FF,8, 58 00 00 00 00 00 00 00
2022-08-23 14:15:07.761908,8592.200000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:07.762012,8592.304000,4FF,6, 6A 00 B6 5D 00 00
2022-08-23 14:15:07.781870,8612.162000,1FF,8, 57 00 00 00 59 F7 FF FF
2022-08-23 14:15:07.781971,8612.263000,2FF,8, 4F 00 00 00 00 00 00 00
2022-08-23 14:15:07.782083,8612.375000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:07.782191,8612.483000,4FF,6, 6A 00 CA 5D 00 00
2022-08-23 14:15:07.802310,8632.602000,1FF,8, 4E 00 00 00 18 F7 FF FF
2022-08-23 14:15:07.802441,8632.733000,2FF,8, 47 00 00 00 00 00 00 00
2022-08-23 14:15:07.802489,8632.781000,3FF,8, 70 FE FF FF 00 00 00 00
